tweet_id,text,image,label,label,split
article_3653,Điều chỉnh Căn cước sau sắp xếp địa giới hành chính,/root/mvsa/data/ViClickbait-2025/images/article_3653_image.png,non-clickbait,0,train
article_1588,"Video bóng đá Nam Định - Hà Tĩnh: Ngoại binh tỏa sáng, Thiên Trường mở hội (V-League)",/root/mvsa/data/ViClickbait-2025/images/article_1588_image.png,non-clickbait,0,train
article_3118,Gemini học được 'tuyệt chiêu' nhận diện bài hát,/root/mvsa/data/ViClickbait-2025/images/article_3118_image.png,clickbait,1,train
article_3207,Phương Mai: 'Ly hôn không phải là thất bại',/root/mvsa/data/ViClickbait-2025/images/article_3207_image.png,clickbait,1,train
article_0021,13 tác phẩm đoạt giải A báo chí quốc gia,/root/mvsa/data/ViClickbait-2025/images/article_0021_image.png,non-clickbait,0,train
article_0101,Từ nhà nước 'quản lý' tới nhà nước 'phục vụ',/root/mvsa/data/ViClickbait-2025/images/article_0101_image.png,non-clickbait,0,train
article_2619,Tài xế gây tai nạn khiến 6 người ở Nghệ An tử vong: ‘Tôi ám ảnh suốt thời gian dài’,/root/mvsa/data/ViClickbait-2025/images/article_2619_image.png,non-clickbait,0,train
article_3516,20 nhóm đối tượng được cấp thẻ bảo hiểm y tế miễn phí từ ngày 1-7,/root/mvsa/data/ViClickbait-2025/images/article_3516_image.png,non-clickbait,0,train
article_2746,Samsung Health Hub giúp người dùng chia sẻ trực tiếp thông số sức khỏe với bác sĩ - Báo Tri thức & Cuộc sống,/root/mvsa/data/ViClickbait-2025/images/article_2746_image.png,non-clickbait,0,train
article_0093,"Quốc hội thông qua Nghị quyết sửa đổi Hiến pháp, bỏ cấp huyện từ 1.7",/root/mvsa/data/ViClickbait-2025/images/article_0093_image.png,non-clickbait,0,train
article_1585,"Real Madrid mất người từ sớm: Asencio ""non nớt"", nhận ngay thẻ đỏ trực tiếp",/root/mvsa/data/ViClickbait-2025/images/article_1585_image.png,non-clickbait,0,train
article_2946,Giảm gần 100 kg nhờ hâm mộ G-Dragon,/root/mvsa/data/ViClickbait-2025/images/article_2946_image.png,clickbait,1,train
article_1561,Nguyễn Xuân Son hạnh phúc tột cùng,/root/mvsa/data/ViClickbait-2025/images/article_1561_image.png,clickbait,1,train
article_3379,Đại lý BYD tại Việt Nam đồng loạt giảm giá xe cả trăm triệu đồng,/root/mvsa/data/ViClickbait-2025/images/article_3379_image.png,non-clickbait,0,train
article_1654,"Giáo dục lý tưởng cách mạng, đạo đức, lối sống văn hóa cho thanh niên, thiếu niên, nhi đồng trên không gian mạng: Nâng cao nhận thức, kỹ năng an toàn trên không gian mạng - Báo Sóc Trăng",/root/mvsa/data/ViClickbait-2025/images/article_1654_image.png,non-clickbait,0,train
article_3584,"Hãng xe chơi ""ngông"" khi giới thiệu xe ga giống SH160i nhưng giá chỉ bằng 1/2",/root/mvsa/data/ViClickbait-2025/images/article_3584_image.png,clickbait,1,train
article_3381,"Xe tải cố 'chèn đường', gây tai nạn cho xe máy rồi bỏ chạy",/root/mvsa/data/ViClickbait-2025/images/article_3381_image.png,non-clickbait,0,train
article_3551,Bạn đọc giúp đỡ em Trần Thanh Thảo bị u nguyên bào thần kinh hơn 43 triệu đồng,/root/mvsa/data/ViClickbait-2025/images/article_3551_image.png,non-clickbait,0,train
article_3016,Kỳ bí thế giới tự nhiên tại Triển lãm 'Đa dạng sắc màu côn trùng Việt Nam' - Báo Văn hóa,/root/mvsa/data/ViClickbait-2025/images/article_3016_image.png,non-clickbait,0,train
article_0443,Video: Mưa lớn ở Thái Nguyên khiến khắp nơi 'hoá thành sông',/root/mvsa/data/ViClickbait-2025/images/article_0443_image.png,non-clickbait,0,train
article_3782,"Thảo nguyên Bùi Hui vào mùa đẹp nhất, dân mê xê dịch đổ về",/root/mvsa/data/ViClickbait-2025/images/article_3782_image.png,non-clickbait,0,train
article_1775,"Lào Cai - Yên Bái sáp nhập, đã Sa Pa còn thêm Mù Cang Chải, đẹp ai chịu nổi?!",/root/mvsa/data/ViClickbait-2025/images/article_1775_image.png,clickbait,1,train
article_2614,Ồn ào tranh chấp tài sản giữa em và con gái nghệ sỹ Vũ Linh vẫn chưa dứt,/root/mvsa/data/ViClickbait-2025/images/article_2614_image.png,non-clickbait,0,train
article_3211,"Ảnh hay: MONO lưu lại khoảnh khắc Sơn Tùng M-TP tạo ra hit ""Cơn Mưa Ngang Qua""",/root/mvsa/data/ViClickbait-2025/images/article_3211_image.png,non-clickbait,0,train
article_0657,Cô gái Việt ghi danh trong ngành quảng cáo thế giới,/root/mvsa/data/ViClickbait-2025/images/article_0657_image.png,non-clickbait,0,train
article_0229,"Man City 'đánh tennis', đoạt vé sớm vào vòng 1/8 FIFA Club World Cup - Báo VietnamNet",/root/mvsa/data/ViClickbait-2025/images/article_0229_image.png,clickbait,1,train
article_1270,Hoàng Hậu Tái Hôn gây 'bão' với phiên bản live-action cùng dàn cast 'khủng',/root/mvsa/data/ViClickbait-2025/images/article_1270_image.png,clickbait,1,train
article_0929,Khát vọng Việt Nam: Sẵn sàng tiến vào kỷ nguyên đường sắt,/root/mvsa/data/ViClickbait-2025/images/article_0929_image.png,non-clickbait,0,train
article_1459,"Uống matcha thường xuyên, coi chừng những bệnh này",/root/mvsa/data/ViClickbait-2025/images/article_1459_image.png,clickbait,1,train
article_2935,"Bùng nổ xu hướng du lịch trải nghiệm văn hóa, lễ hội mùa hè năm nay",/root/mvsa/data/ViClickbait-2025/images/article_2935_image.png,non-clickbait,0,train
article_1880,"Ung thư không báo trước, nhưng có thể giảm 70% nguy cơ nếu bạn làm được 3 điều này",/root/mvsa/data/ViClickbait-2025/images/article_1880_image.png,clickbait,1,train
article_3364,Cẩn trọng trong lựa chọn sử dụng dịch vụ nha khoa,/root/mvsa/data/ViClickbait-2025/images/article_3364_image.png,non-clickbait,0,train
article_0432,Thời tiết TP.HCM và Nam Bộ hôm nay (23/6),/root/mvsa/data/ViClickbait-2025/images/article_0432_image.png,non-clickbait,0,train
article_0673,Phường Gốm - Phường Mộc: Vị trí nổi bật bên dòng sông cảnh quan trung tâm Cát Bà,/root/mvsa/data/ViClickbait-2025/images/article_0673_image.png,non-clickbait,0,train
article_1277,"'Solo Leveling' nối tiếp BTS, Squid Game và Parasite phá vỡ kỷ lục toàn cầu",/root/mvsa/data/ViClickbait-2025/images/article_1277_image.png,non-clickbait,0,train
article_2729,Các nhà nghiên cứu của Apple chê mô hình AI từ OpenAI và Anthropic - Tạp chí Một Thế Giới,/root/mvsa/data/ViClickbait-2025/images/article_2729_image.png,non-clickbait,0,train
article_3119,Apple hồi sinh màu sắc sang trọng trên iPhone 17,/root/mvsa/data/ViClickbait-2025/images/article_3119_image.png,non-clickbait,0,train
article_1097,Dấu ấn minh họa Thành Chương - Báo Đại Đoàn Kết,/root/mvsa/data/ViClickbait-2025/images/article_1097_image.png,non-clickbait,0,train
article_2474,Cảnh sát nổ súng chỉ thiên trấn áp nhóm thanh thiếu niên mang hung khí gây rối trong đêm - Báo Văn hóa,/root/mvsa/data/ViClickbait-2025/images/article_2474_image.png,non-clickbait,0,train
article_0940,CLB Đà Nẵng muốn đổi sân đá play-off với Bình Phước,/root/mvsa/data/ViClickbait-2025/images/article_0940_image.png,non-clickbait,0,train
article_1637,Bộ trưởng Bộ GDĐT kiểm tra công tác chuẩn bị Kỳ thi tốt nghiệp THPT tại Thái Bình - Tạp chí Giáo dục Việt Nam,/root/mvsa/data/ViClickbait-2025/images/article_1637_image.png,non-clickbait,0,train
article_3406,"Hải sản kỳ dị ở Thanh Hóa ăn giòn như bào ngư, bắt vài tiếng được cả cân",/root/mvsa/data/ViClickbait-2025/images/article_3406_image.png,clickbait,1,train
article_1467,4 điều chỉnh giúp dân văn phòng cải thiện sức khỏe,/root/mvsa/data/ViClickbait-2025/images/article_1467_image.png,non-clickbait,0,train
article_0286,Mỹ lo ngại về 'đặc vụ nằm vùng' Iran,/root/mvsa/data/ViClickbait-2025/images/article_0286_image.png,non-clickbait,0,train
article_1264,"Nữ diễn viên hẹn hò với cha nuôi, bị đạo diễn ép đóng cảnh nóng",/root/mvsa/data/ViClickbait-2025/images/article_1264_image.png,clickbait,1,train
article_0869,Smartphone mỏng nhẹ - chiến lược cạnh tranh mới của Samsung,/root/mvsa/data/ViClickbait-2025/images/article_0869_image.png,non-clickbait,0,train
article_1817,"Xu hướng 'thực chiến' trong đào tạo báo chí, truyền thông",/root/mvsa/data/ViClickbait-2025/images/article_1817_image.png,non-clickbait,0,train
article_1823,Ra mắt 'Cẩm nang tuyển sinh 2025' phiên bản điện tử,/root/mvsa/data/ViClickbait-2025/images/article_1823_image.png,non-clickbait,0,train
article_1606,"France Football muốn trao ""Siêu bóng vàng"": Ronaldo hay Messi xứng đáng đoạt giải?",/root/mvsa/data/ViClickbait-2025/images/article_1606_image.png,clickbait,1,train
article_3523,Nhiều nhà chờ xe buýt bị bỏ bê,/root/mvsa/data/ViClickbait-2025/images/article_3523_image.png,non-clickbait,0,train
article_0422,"Thương Đoàn Văn Hậu quá, rất may đã có Doãn Hải My đây rồi!",/root/mvsa/data/ViClickbait-2025/images/article_0422_image.png,clickbait,1,train
article_2442,Xử lý gần 56.000 người thuê dịch vụ làm phiếu lý lịch tư pháp ra sao? - Báo Pháp Luật TP.HCM,/root/mvsa/data/ViClickbait-2025/images/article_2442_image.png,non-clickbait,0,train
article_1731,Võ sĩ Nhật Bản mất trí nhớ sau trận thua knock-out,/root/mvsa/data/ViClickbait-2025/images/article_1731_image.png,non-clickbait,0,train
article_3324,10 hãng hàng không tốt nhất thế giới 2025,/root/mvsa/data/ViClickbait-2025/images/article_3324_image.png,non-clickbait,0,train
article_0132,Thủ tướng yêu cầu đẩy nhanh chi trả chế độ cho người nghỉ việc theo Nghị định 178,/root/mvsa/data/ViClickbait-2025/images/article_0132_image.png,non-clickbait,0,train
article_2774,Bí mật của 'thánh ăn' Hàn Quốc,/root/mvsa/data/ViClickbait-2025/images/article_2774_image.png,clickbait,1,train
article_2476,Bình gas mini phát nổ khiến 8 người gặp nạn - Báo Sức Khỏe & Đời Sống,/root/mvsa/data/ViClickbait-2025/images/article_2476_image.png,non-clickbait,0,train
article_3625,Có nên kỳ vọng vào lợi nhuận cho thuê căn hộ nghỉ dưỡng? - Báo Xây Dựng,/root/mvsa/data/ViClickbait-2025/images/article_3625_image.png,non-clickbait,0,train
article_1160,Dự án D-Homme bàn giao nhà trong tháng 6,/root/mvsa/data/ViClickbait-2025/images/article_1160_image.png,non-clickbait,0,train
article_3057,Đại lý làm mất xe sang trước khi giao cho khách,/root/mvsa/data/ViClickbait-2025/images/article_3057_image.png,clickbait,1,train
article_1688,"Sở GD&ĐT TPHCM công bố điểm chuẩn vào lớp 10 chuyên, tích hợp năm 2025 - Tạp chí Giáo dục Việt Nam",/root/mvsa/data/ViClickbait-2025/images/article_1688_image.png,non-clickbait,0,train
article_3131,Bộ Xây dựng chỉ đạo ‘hồi sinh’ toà tháp nghìn tỷ trơ xương trên đất vàng Hà Nội,/root/mvsa/data/ViClickbait-2025/images/article_3131_image.png,clickbait,1,train
article_3436,"Brixton Felsberg 125 – ""Chiến binh” retro scrambler đổ bộ thị trường",/root/mvsa/data/ViClickbait-2025/images/article_3436_image.png,non-clickbait,0,train
article_1275,10 siêu phẩm K‑Drama đã 'bật đèn xanh' cho mùa tiếp theo,/root/mvsa/data/ViClickbait-2025/images/article_1275_image.png,clickbait,1,train
article_0381,"Giải thể 44 bộ chỉ huy Bộ đội biên phòng các tỉnh, thành phố",/root/mvsa/data/ViClickbait-2025/images/article_0381_image.png,non-clickbait,0,train
article_0014,Đà Nẵng mở rộng khu thương mại tự do sau sáp nhập,/root/mvsa/data/ViClickbait-2025/images/article_0014_image.png,non-clickbait,0,train
article_1702,Bellingham ca ngợi tân HLV Alonso,/root/mvsa/data/ViClickbait-2025/images/article_1702_image.png,non-clickbait,0,train
article_0580,Ông Trump nói có thể thay đổi suy nghĩ về việc sa thải Chủ tịch Fed,/root/mvsa/data/ViClickbait-2025/images/article_0580_image.png,non-clickbait,0,train
article_3769,48 giờ ở Hong Kong cho người đi lần đầu,/root/mvsa/data/ViClickbait-2025/images/article_3769_image.png,non-clickbait,0,train
article_0329,Xung đột Israel - Iran trưa 23-6: Lãnh tụ Iran lần đầu lên tiếng sau đợt không kích của Mỹ,/root/mvsa/data/ViClickbait-2025/images/article_0329_image.png,non-clickbait,0,train
article_2086,Điều gì xảy ra với cơ thể khi bạn uống trà xanh hằng ngày trong 2 tuần?,/root/mvsa/data/ViClickbait-2025/images/article_2086_image.png,clickbait,1,train
article_3700,"Một loại ký sinh có thể cắt đứt tinh trùng của con người, nguyên nhân gây vô sinh toàn cầu?",/root/mvsa/data/ViClickbait-2025/images/article_3700_image.png,clickbait,1,train
article_1045,"Loại cá ở quê xưa cho lợn ăn nay hóa ""mỏ vàng"", phơi khô bán 150.000 đồng/kg thành đặc sản",/root/mvsa/data/ViClickbait-2025/images/article_1045_image.png,clickbait,1,train
article_3297,Chính sách visa mới nào khách Việt cần lưu ý khi đi du lịch nước ngoài?,/root/mvsa/data/ViClickbait-2025/images/article_3297_image.png,non-clickbait,0,train
article_1505,"Mỹ tấn công cơ sở hạt nhân Iran, thế khó của cả ông Trump lẫn Tehran",/root/mvsa/data/ViClickbait-2025/images/article_1505_image.png,non-clickbait,0,train
article_1940,"Barcelona thông tin về vụ chuyển nhượng 3 ngôi sao, có De Jong - Báo Pháp Luật TP.HCM",/root/mvsa/data/ViClickbait-2025/images/article_1940_image.png,non-clickbait,0,train
article_0012,"Dùng ma túy khi lái xe, tài xế gây tai nạn liên hoàn",/root/mvsa/data/ViClickbait-2025/images/article_0012_image.png,non-clickbait,0,train
article_2350,Tên lửa Akeron MP - 'sát thủ thiết giáp' sẽ khuynh đảo chiến trường Ukraine?,/root/mvsa/data/ViClickbait-2025/images/article_2350_image.png,clickbait,1,train
article_3791,Tuyển sinh đại học 2025 tại TP Hồ Chí Minh: Nhiều thay đổi,/root/mvsa/data/ViClickbait-2025/images/article_3791_image.png,non-clickbait,0,train
article_0078,Tổng Bí thư Tô Lâm dự lễ kỷ niệm 100 năm Ngày Báo chí cách mạng Việt Nam,/root/mvsa/data/ViClickbait-2025/images/article_0078_image.png,non-clickbait,0,train
article_3794,"Một kỹ năng đơn giản nhưng quyết định tương lai con cái, cha mẹ không nên bỏ qua",/root/mvsa/data/ViClickbait-2025/images/article_3794_image.png,clickbait,1,train
article_3602,"Giải quyết khó khăn, vướng mắc các dự án tồn đọng nhưng không hợp thức hóa sai phạm - Báo Pháp Luật TP.HCM",/root/mvsa/data/ViClickbait-2025/images/article_3602_image.png,non-clickbait,0,train
article_1895,Những thực phẩm có thể khiến bạn càng ăn càng thiếu dưỡng chất,/root/mvsa/data/ViClickbait-2025/images/article_1895_image.png,clickbait,1,train
article_2278,'Brokeback Mountain' vượt lên sự kỳ thị đồng tính để trở thành kiệt tác,/root/mvsa/data/ViClickbait-2025/images/article_2278_image.png,clickbait,1,train
article_3180,"Tình yêu Katy Perry, Orlando Bloom 'bên bờ vực'",/root/mvsa/data/ViClickbait-2025/images/article_3180_image.png,clickbait,1,train
article_0145,Lộ mặt mộc và body trước khi giảm 10kg của tân Hoa hậu Hoàn vũ Việt Nam,/root/mvsa/data/ViClickbait-2025/images/article_0145_image.png,clickbait,1,train
article_3339,Hơn 100.000 lượt khách trải nghiệm lễ hội ẩm thực Saigontourist tại Nhật Bản,/root/mvsa/data/ViClickbait-2025/images/article_3339_image.png,non-clickbait,0,train
article_0277,"Tay súng IS đánh bom tự sát ở nhà thờ Syria, 20 người chết",/root/mvsa/data/ViClickbait-2025/images/article_0277_image.png,non-clickbait,0,train
article_0301,Lãnh tụ tối cao Iran có thể đã chọn ba ứng viên kế nhiệm,/root/mvsa/data/ViClickbait-2025/images/article_0301_image.png,clickbait,1,train
article_0669,Cư dân khu đô thị ở Hà Nội ‘kêu trời’ phải mua điện giá cao gần 5.300 đồng/kWh,/root/mvsa/data/ViClickbait-2025/images/article_0669_image.png,clickbait,1,train
article_1455,Ung thư rất sợ những loại rau củ này,/root/mvsa/data/ViClickbait-2025/images/article_1455_image.png,clickbait,1,train
article_1595,Trực tiếp bóng đá Đà Nẵng - SLNA: Không có penalty (V-League) (Hết giờ),/root/mvsa/data/ViClickbait-2025/images/article_1595_image.png,non-clickbait,0,train
article_0586,Công nghệ của Vinamilk được nhận xét đột phá tại hội nghị sữa toàn cầu,/root/mvsa/data/ViClickbait-2025/images/article_0586_image.png,non-clickbait,0,train
article_1135,Dự án Aqua City của Novaland được gỡ vướng pháp lý,/root/mvsa/data/ViClickbait-2025/images/article_1135_image.png,non-clickbait,0,train
article_2135,'Tôi ngày càng chán ghét con gái': Tâm sự của bà mẹ khiến nhiều người giật mình rồi lại đồng cảm,/root/mvsa/data/ViClickbait-2025/images/article_2135_image.png,clickbait,1,train
article_2053,"Điểm đến mùa hè gắn kết gia đình, trải nghiệm văn hóa tâm linh và thiên nhiên",/root/mvsa/data/ViClickbait-2025/images/article_2053_image.png,non-clickbait,0,train
article_0123,Phản ứng của Việt Nam trước việc Mỹ tấn công cơ sở hạt nhân Iran,/root/mvsa/data/ViClickbait-2025/images/article_0123_image.png,non-clickbait,0,train
article_3761,Việt Nam trong top 5 điểm khách châu Âu thích nhất hè,/root/mvsa/data/ViClickbait-2025/images/article_3761_image.png,non-clickbait,0,train
article_0475,IRGC cảnh báo Mỹ 'sẽ không thoát được',/root/mvsa/data/ViClickbait-2025/images/article_0475_image.png,clickbait,1,train
article_3295,Báo nước ngoài chọn ba điểm đến Việt Nam vào top Đông Nam Á,/root/mvsa/data/ViClickbait-2025/images/article_3295_image.png,non-clickbait,0,train
article_3772,Từ mắc OCD thành người trẻ nhất đi khắp thế giới,/root/mvsa/data/ViClickbait-2025/images/article_3772_image.png,clickbait,1,train
article_0500,Mức độ nguy hiểm của loại bom 'cấm' mà Iran ném lên Israel - Tạp chí Tri thức,/root/mvsa/data/ViClickbait-2025/images/article_0500_image.png,non-clickbait,0,train
article_0404,"Dự báo thời tiết 23/6/2025: Miền Bắc còn mưa lớn ở vùng núi, Trung Bộ nắng nóng",/root/mvsa/data/ViClickbait-2025/images/article_0404_image.png,non-clickbait,0,train
article_2461,"Phân định thẩm quyền, trình tự, thủ tục đăng ký hộ tịch - Báo Chính Phủ",/root/mvsa/data/ViClickbait-2025/images/article_2461_image.png,non-clickbait,0,train
article_0551,"Mỹ không kích nhà máy hạt nhân Bushehr, IAEA cảnh báo nguy cơ phát tán phóng xạ - Báo VietnamPlus",/root/mvsa/data/ViClickbait-2025/images/article_0551_image.png,non-clickbait,0,train
article_2713,Hệ sinh thái số PIACOM: Chất xúc tác chuyển đổi số ngành xăng dầu Việt Nam - Tạp chí Công thương,/root/mvsa/data/ViClickbait-2025/images/article_2713_image.png,non-clickbait,0,train
article_1143,Vị trí tôn giá trị căn hộ hạng sang Sun Solar Residence,/root/mvsa/data/ViClickbait-2025/images/article_1143_image.png,non-clickbait,0,train
article_1506,"Ukraine đáp trả tuyên bố của ông Putin, Nga kiểm soát thêm khu định cư ở Kharkiv",/root/mvsa/data/ViClickbait-2025/images/article_1506_image.png,non-clickbait,0,train
article_1468,Phiên chợ 0 đồng tại Bệnh viện TP.Thủ Đức: 'Trao yêu thương - Gieo mầm hạnh phúc',/root/mvsa/data/ViClickbait-2025/images/article_1468_image.png,non-clickbait,0,train
article_3607,Bộ Công Thương đề xuất giữ nguyên 8 nhóm dịch vụ đăng ký hợp đồng theo mẫu - Bnews,/root/mvsa/data/ViClickbait-2025/images/article_3607_image.png,non-clickbait,0,train
article_2899,"Mẹo chống mở trộm xe đơn giản, rẻ tiền nhưng hiệu quả không ngờ",/root/mvsa/data/ViClickbait-2025/images/article_2899_image.png,clickbait,1,train
article_3560,"Giá xe Mitsubishi Outlander tháng 6/2025, crossover 7 chỗ từ 825 triệu đồng",/root/mvsa/data/ViClickbait-2025/images/article_3560_image.png,non-clickbait,0,train
article_2421,"iPhone màn OLED xịn như iPhone 16, hiệu năng hàng top phân khúc tầm trung",/root/mvsa/data/ViClickbait-2025/images/article_2421_image.png,clickbait,1,train
article_3640,"Gói thầu hơn 6,3 tỷ tại huyện Phú Thiện (Gia Lai): Mất quyền làm rõ, Phú Gia Thịnh phản ứng - Chuyên trang Đầu Tư Chứng Khoán - Báo Đầu Tư",/root/mvsa/data/ViClickbait-2025/images/article_3640_image.png,clickbait,1,train
article_0676,"Giá vàng hôm nay 22/6/2025: Thế giới quay đầu giảm, vàng nhẫn tăng vọt",/root/mvsa/data/ViClickbait-2025/images/article_0676_image.png,non-clickbait,0,train
article_3076,"Chấm dứt dự án 'treo' 15 năm, trả lại quyền lợi cho dân",/root/mvsa/data/ViClickbait-2025/images/article_3076_image.png,non-clickbait,0,train
article_2323,Tiểu thuyết đầu tay của tác giả 'Không gia đình' ra mắt bản dịch mới,/root/mvsa/data/ViClickbait-2025/images/article_2323_image.png,clickbait,1,train
article_3201,Quốc Trường bị nhận xét nhạt nhòa trong phim 18+,/root/mvsa/data/ViClickbait-2025/images/article_3201_image.png,non-clickbait,0,train
article_2528,Giành học bổng trường top 3 Hàn Quốc sau câu hỏi 'đứng hình' về kinh tế,/root/mvsa/data/ViClickbait-2025/images/article_2528_image.png,clickbait,1,train
article_0507,"Sau đòn tấn công hạt nhân, Iran lặng lẽ chuẩn bị gì cho Mỹ? - Tạp chí Petrotimes",/root/mvsa/data/ViClickbait-2025/images/article_0507_image.png,clickbait,1,train
article_0323,Thủ tướng Israel: Con tôi phải hoãn cưới hai lần vì các vụ tấn công,/root/mvsa/data/ViClickbait-2025/images/article_0323_image.png,non-clickbait,0,train
article_3426,"'Thót tim' cảnh khách lao ra đường ray, trượt ngã ở phố cà phê đường tàu Hà Nội",/root/mvsa/data/ViClickbait-2025/images/article_3426_image.png,clickbait,1,train
article_0754,Gã thanh niên đồi bại xâm hại bé gái 12 tuổi qua mạng xã hội,/root/mvsa/data/ViClickbait-2025/images/article_0754_image.png,non-clickbait,0,train
article_2296,Câu chuyện về tình mẫu tử trong tranh của họa sĩ Nguyễn Như Đức,/root/mvsa/data/ViClickbait-2025/images/article_2296_image.png,non-clickbait,0,train
article_2137,"Mặt trận ""không bom đạn” nhưng vô cùng khốc liệt giữa Israel và Iran",/root/mvsa/data/ViClickbait-2025/images/article_2137_image.png,clickbait,1,train
article_0079,"Hoan nghênh Tập đoàn HP mở rộng đầu tư, kinh doanh tại Việt Nam",/root/mvsa/data/ViClickbait-2025/images/article_0079_image.png,non-clickbait,0,train
article_0283,Lãnh tụ Iran lần đầu lên tiếng sau cuộc tập kích của Mỹ,/root/mvsa/data/ViClickbait-2025/images/article_0283_image.png,non-clickbait,0,train
article_2454,Khởi tố 40 bị can liên quan đến vụ án xảy ra tại Viện Pháp y tâm thần Trung ương thành phố Hà Nội - Báo Công An Nhân Dân,/root/mvsa/data/ViClickbait-2025/images/article_2454_image.png,non-clickbait,0,train
article_0462,Quốc tế lên tiếng sau vụ Mỹ tấn công Iran,/root/mvsa/data/ViClickbait-2025/images/article_0462_image.png,non-clickbait,0,train
article_0867,Vì sao cần làm giàu uranium để sản xuất bom hạt nhân?,/root/mvsa/data/ViClickbait-2025/images/article_0867_image.png,non-clickbait,0,train
article_2546,"V-League 2024-2025: Bàn thắng và khán giả giảm, thẻ phạt tăng",/root/mvsa/data/ViClickbait-2025/images/article_2546_image.png,non-clickbait,0,train
article_2663,"Chốt đơn Redmi A5: Camera kép AI chân thực, thiết kế sang trọng, giá dễ tiếp cận",/root/mvsa/data/ViClickbait-2025/images/article_2663_image.png,non-clickbait,0,train
article_0224,Vì sao Leicester City chưa sa thải Van Nistelrooy - Tạp chí Tri thức,/root/mvsa/data/ViClickbait-2025/images/article_0224_image.png,clickbait,1,train
article_0635,Chiến sự Ukraine ngày 1.215: Tổng thống Zelensky đáp trả tuyên bố của Tổng thống Putin,/root/mvsa/data/ViClickbait-2025/images/article_0635_image.png,non-clickbait,0,train
article_1958,Khai mạc Giải vô địch châu Á Muay lần đầu tổ chức ở Việt Nam - Chuyên trang Công an Đà Nẵng - Báo Công an Nhân dân,/root/mvsa/data/ViClickbait-2025/images/article_1958_image.png,non-clickbait,0,train
article_0932,Vườn chà là tiền tỉ tuyệt đẹp ở Ninh Thuận,/root/mvsa/data/ViClickbait-2025/images/article_0932_image.png,non-clickbait,0,train
article_2705,"Trung Quốc ra mắt vũ khí laser di động 2,47kW, có thể triển khai từ Bắc Cực đến sa mạc Sahara - VietTimes",/root/mvsa/data/ViClickbait-2025/images/article_2705_image.png,non-clickbait,0,train
article_0430,Dự báo thời tiết thành phố Hà Nội trong ngày 23/6,/root/mvsa/data/ViClickbait-2025/images/article_0430_image.png,non-clickbait,0,train
article_1064,Đặc sắc nghề dệt thổ cẩm truyền thống của người M'nông - Báo Văn hóa,/root/mvsa/data/ViClickbait-2025/images/article_1064_image.png,non-clickbait,0,train
article_3431,"Bí ẩn thác nước đẹp mê giữa đại ngàn, dân mạng tò mò tìm kiếm địa chỉ",/root/mvsa/data/ViClickbait-2025/images/article_3431_image.png,clickbait,1,train
article_2815,Cuộc gặp định mệnh giữa giáo sư Hoàng Xuân Sính và thiên tài toán học Alexander Grothendi,/root/mvsa/data/ViClickbait-2025/images/article_2815_image.png,clickbait,1,train
article_1643,AI có đang làm thui chột nhiều kỹ năng của các em học sinh? - Tạp chí Kinh Tế Sài Gòn,/root/mvsa/data/ViClickbait-2025/images/article_1643_image.png,non-clickbait,0,train
article_2884,"Thùy Linh thắng ngược ngoạn mục đối thủ mạnh Đan Mạch, vào tứ kết giải cầu lông Malaysia Masters",/root/mvsa/data/ViClickbait-2025/images/article_2884_image.png,non-clickbait,0,train
article_3389,3 vạch kẻ đường dễ khiến tài xế 'dính' phạt nguội trong nội thành,/root/mvsa/data/ViClickbait-2025/images/article_3389_image.png,non-clickbait,0,train
article_2418,"Galaxy S21 FE ""dính"" sọc xanh màn hình ngay khi đang cập nhật One UI",/root/mvsa/data/ViClickbait-2025/images/article_2418_image.png,non-clickbait,0,train
article_1705,Guardiola: 'Nhiều cầu thủ sẽ buồn nếu ở lại Man City',/root/mvsa/data/ViClickbait-2025/images/article_1705_image.png,clickbait,1,train
article_1768,Về Furama Resort Đà Nẵng săn hàng hiệu giảm giá,/root/mvsa/data/ViClickbait-2025/images/article_1768_image.png,non-clickbait,0,train
article_1631,"""Tiền, vợt, khoai tây"": Phía sau bí quyết thành công không ngờ của Alcaraz",/root/mvsa/data/ViClickbait-2025/images/article_1631_image.png,clickbait,1,train
article_3066,Doanh số xe cỡ A xuống đáy,/root/mvsa/data/ViClickbait-2025/images/article_3066_image.png,non-clickbait,0,train
article_2067,Bất động sản du lịch,/root/mvsa/data/ViClickbait-2025/images/article_2067_image.png,clickbait,1,train
article_1351,Sóc Trăng tạo đột phá từ các dự án chiến lược - Báo Đầu Tư,/root/mvsa/data/ViClickbait-2025/images/article_1351_image.png,non-clickbait,0,train
article_1259,"Đình Tú và Ngọc Huyền cưới gấp để ""chạy bầu""?",/root/mvsa/data/ViClickbait-2025/images/article_1259_image.png,clickbait,1,train
article_2928,Hà Giang hè này không chỉ có mùa tam giác mạch,/root/mvsa/data/ViClickbait-2025/images/article_2928_image.png,clickbait,1,train
article_3305,"Ở đâu, ăn gì khi du lịch Đà Nẵng hè này",/root/mvsa/data/ViClickbait-2025/images/article_3305_image.png,non-clickbait,0,train
article_1280,"Nam diễn viên từng làm vệ sĩ cho tổng thống, thành triệu phú nhờ 2 căn nhà",/root/mvsa/data/ViClickbait-2025/images/article_1280_image.png,clickbait,1,train
